no_of_adults;no_of_children;no_of_weekend_nights;no_of_week_nights;required_car_parking_space;room_type_reserved;lead_time;arrival_month;arrival_date;repeated_guest;no_of_previous_cancellations;no_of_previous_bookings_not_canceled;avg_price_per_room;no_of_special_requests;booking_status
2;0;2;2;0;Room_Type 1;116;2;28;0;0;0;72;0;Canceled
1;0;1;0;0;Room_Type 1;7;10;12;0;0;0;65;0;Not_Canceled
2;0;2;0;0;Room_Type 1;36;6;26;0;0;0;94.35;0;Not_Canceled
0;2;2;2;0;Room_Type 2;88;10;8;0;0;0;108;3;Not_Canceled
1;0;0;2;0;Room_Type 1;292;7;21;0;0;0;90;0;Not_Canceled
2;0;2;3;0;Room_Type 1;9;8;23;0;0;0;90;2;Not_Canceled
2;2;1;2;0;Room_Type 2;3;2;12;0;0;0;85.03;2;Not_Canceled
2;0;2;3;0;Room_Type 1;165;7;21;0;0;0;99.45;2;Not_Canceled
2;0;0;2;0;Room_Type 1;86;9;24;0;0;0;120;0;Not_Canceled
2;1;2;3;0;Room_Type 1;1;9;20;0;0;0;111.65;2;Not_Canceled
2;0;1;3;0;Room_Type 1;100;9;1;0;0;0;129.6;0;Canceled
2;0;0;2;0;Room_Type 1;59;3;9;0;0;0;67.5;0;Canceled
1;0;0;1;0;Room_Type 1;78;11;23;0;0;0;86.4;2;Not_Canceled
3;0;2;5;0;Room_Type 4;178;7;28;0;0;0;127.62;1;Canceled
2;0;1;3;0;Room_Type 1;60;10;12;0;0;0;65;1;Not_Canceled
2;0;1;2;0;Room_Type 6;7;9;16;0;0;0;191.73;2;Not_Canceled
2;0;2;0;0;Room_Type 1;146;4;24;0;0;0;95;0;Canceled
2;0;2;3;0;Room_Type 1;89;6;26;0;0;0;107.1;2;Not_Canceled
2;0;2;2;0;Room_Type 1;64;7;24;0;0;0;94.5;0;Canceled
1;0;1;2;0;Room_Type 1;1;6;17;0;0;0;70;0;Not_Canceled
2;0;0;3;0;Room_Type 1;193;10;15;0;0;0;65;0;Canceled
2;0;0;2;0;Room_Type 1;113;4;15;0;0;0;96.3;1;Not_Canceled
1;0;0;1;0;Room_Type 1;3;10;27;0;0;0;65;0;Not_Canceled
1;0;1;3;0;Room_Type 1;0;11;14;0;0;0;95;2;Not_Canceled
2;0;2;2;0;Room_Type 1;214;9;30;0;0;0;96.9;2;Not_Canceled
2;0;0;2;0;Room_Type 1;28;10;28;0;0;0;110;2;Not_Canceled
1;0;2;2;0;Room_Type 1;7;6;12;0;0;0;112.5;1;Not_Canceled
2;0;0;2;0;Room_Type 1;74;9;18;0;0;0;101.5;0;Not_Canceled
2;0;2;5;0;Room_Type 1;76;9;16;0;0;0;71.4;1;Not_Canceled
3;0;1;3;0;Room_Type 4;184;10;17;0;0;0;128.7;2;Canceled
2;0;1;3;0;Room_Type 1;17;2;15;0;0;0;91;1;Not_Canceled
2;1;2;0;0;Room_Type 4;26;5;29;0;0;0;153.5;2;Not_Canceled
1;0;0;2;0;Room_Type 1;0;8;11;0;0;0;144;0;Not_Canceled
1;0;0;2;0;Room_Type 1;32;11;20;0;0;0;73;0;Not_Canceled
1;0;0;2;0;Room_Type 4;20;11;15;0;0;0;114;2;Not_Canceled
1;0;0;1;0;Room_Type 1;4;5;31;0;0;0;121;0;Not_Canceled
2;1;1;0;0;Room_Type 4;23;5;22;0;0;0;173.5;1;Not_Canceled
2;0;1;4;0;Room_Type 1;10;4;25;0;0;0;174;1;Canceled
1;0;2;4;0;Room_Type 1;245;7;6;0;0;0;110;0;Canceled
2;0;0;1;0;Room_Type 1;56;6;8;0;0;0;120;0;Not_Canceled
2;0;1;2;0;Room_Type 1;128;6;6;0;0;0;126.9;1;Not_Canceled
2;0;2;1;0;Room_Type 4;115;10;9;0;0;0;132.3;2;Canceled
2;0;0;2;0;Room_Type 1;40;12;16;0;0;0;106;1;Not_Canceled
1;0;1;2;0;Room_Type 1;32;10;10;1;0;1;95;0;Not_Canceled
2;0;0;2;0;Room_Type 4;32;9;27;0;0;0;154;1;Canceled
1;0;0;2;0;Room_Type 1;39;3;4;0;0;0;77.5;1;Not_Canceled
1;0;0;2;0;Room_Type 1;188;6;15;0;0;0;130;0;Canceled
2;0;0;1;0;Room_Type 1;14;9;1;0;0;0;105;2;Not_Canceled
1;0;0;1;1;Room_Type 1;4;6;21;1;3;36;67;0;Not_Canceled
2;0;2;5;0;Room_Type 1;128;2;5;0;0;0;43.43;1;Not_Canceled
2;0;2;4;0;Room_Type 4;2;4;29;0;0;0;151;1;Not_Canceled
2;0;1;2;0;Room_Type 1;14;3;11;0;0;0;109;1;Not_Canceled
2;0;0;3;0;Room_Type 1;12;8;5;0;0;0;65;0;Not_Canceled
2;1;2;2;0;Room_Type 1;122;12;25;0;0;0;113.78;1;Canceled
1;0;0;1;0;Room_Type 1;0;1;19;0;0;0;65;0;Not_Canceled
1;0;0;2;0;Room_Type 1;15;1;26;0;0;0;80;0;Not_Canceled
2;0;2;1;0;Room_Type 1;86;6;19;0;0;0;126.9;1;Not_Canceled
1;0;1;5;0;Room_Type 1;46;11;7;0;0;0;124.71;0;Not_Canceled
1;0;0;2;0;Room_Type 1;19;6;22;0;0;0;90;0;Not_Canceled
1;0;0;1;0;Room_Type 1;0;9;8;0;0;0;91.2;0;Not_Canceled
2;0;0;3;0;Room_Type 1;173;7;12;0;0;0;72.25;0;Not_Canceled
2;0;2;2;0;Room_Type 1;60;12;2;0;0;0;74.8;0;Canceled
2;1;2;1;0;Room_Type 1;87;2;14;0;0;0;117.79;1;Not_Canceled
1;0;0;1;0;Room_Type 1;16;3;11;0;0;0;75;0;Not_Canceled
3;0;2;3;0;Room_Type 4;77;6;19;0;0;0;153.18;2;Not_Canceled
3;0;1;2;0;Room_Type 4;141;10;24;0;0;0;132.6;2;Not_Canceled
1;0;2;1;0;Room_Type 1;16;10;2;0;0;0;95;0;Not_Canceled
2;0;2;0;0;Room_Type 1;146;4;24;0;0;0;95;0;Canceled
2;0;0;2;0;Room_Type 1;0;8;14;0;0;0;109;0;Not_Canceled
2;0;1;2;0;Room_Type 1;115;6;6;0;0;0;116.1;1;Not_Canceled
3;0;1;1;0;Room_Type 4;204;9;12;0;0;0;168.3;2;Canceled
2;0;0;3;0;Room_Type 1;19;10;6;1;1;0;90;0;Not_Canceled
2;0;2;2;0;Room_Type 1;130;5;1;0;0;0;71.6;3;Not_Canceled
2;0;2;5;0;Room_Type 1;142;8;22;0;0;0;68.8;1;Not_Canceled
2;0;0;2;0;Room_Type 2;179;8;31;0;0;0;103.69;0;Canceled
2;0;0;2;0;Room_Type 1;35;1;13;0;0;0;78.3;0;Canceled
1;0;1;2;0;Room_Type 1;0;1;11;1;0;7;65;0;Not_Canceled
2;0;2;1;1;Room_Type 4;30;3;6;0;0;0;140.6;1;Not_Canceled
1;0;0;2;0;Room_Type 1;7;12;27;1;1;8;65;1;Not_Canceled
3;0;1;2;0;Room_Type 4;229;12;9;0;0;0;110.7;0;Not_Canceled
2;0;0;3;0;Room_Type 1;117;7;12;0;0;0;72.25;0;Not_Canceled
2;0;2;2;0;Room_Type 1;134;12;4;0;0;0;65;0;Not_Canceled
2;0;0;2;0;Room_Type 1;105;4;6;0;0;0;62.86;0;Not_Canceled
1;0;1;0;0;Room_Type 1;3;12;14;0;0;0;62.37;0;Not_Canceled
2;1;2;1;0;Room_Type 1;58;10;10;0;0;0;92.75;1;Not_Canceled
1;0;1;2;0;Room_Type 1;5;5;16;0;0;0;98.32;0;Not_Canceled
2;0;0;2;0;Room_Type 1;30;9;30;0;0;0;121;0;Not_Canceled
2;0;2;1;0;Room_Type 1;34;6;19;0;0;0;98.1;0;Canceled
2;1;0;2;0;Room_Type 1;62;7;26;0;0;0;121.5;1;Not_Canceled
2;0;2;5;0;Room_Type 4;186;8;3;0;0;0;112.2;0;Canceled
2;0;1;2;0;Room_Type 4;27;10;10;0;0;0;144.9;0;Canceled
2;0;3;10;0;Room_Type 1;72;11;14;0;0;0;75.82;0;Canceled
2;0;1;1;0;Room_Type 1;165;11;5;0;0;0;80.1;2;Not_Canceled
2;0;2;0;0;Room_Type 1;275;4;17;0;0;0;110;0;Canceled
1;0;0;2;0;Room_Type 1;6;12;10;0;0;0;0;0;Not_Canceled
1;0;0;1;0;Room_Type 1;164;10;2;0;0;0;100;0;Not_Canceled
1;0;1;3;0;Room_Type 1;125;6;30;0;0;0;68;0;Not_Canceled
2;0;2;2;0;Room_Type 1;21;9;5;0;0;0;105;3;Not_Canceled
2;0;1;2;0;Room_Type 1;164;10;17;0;0;0;108;0;Canceled
1;0;1;2;0;Room_Type 1;82;11;7;0;0;0;133.98;1;Not_Canceled
2;0;0;2;0;Room_Type 1;88;4;7;0;0;0;76.5;0;Canceled
1;0;0;2;0;Room_Type 1;5;2;23;0;0;0;70.84;0;Not_Canceled
2;0;0;1;0;Room_Type 4;52;4;15;0;0;0;127.8;0;Not_Canceled
1;0;0;1;0;Room_Type 1;8;9;15;0;0;0;65;0;Not_Canceled
2;0;1;3;0;Room_Type 1;108;10;17;0;0;0;108;2;Not_Canceled
1;0;0;3;0;Room_Type 1;151;1;19;0;0;0;80;0;Not_Canceled
2;1;1;1;1;Room_Type 1;31;7;23;0;0;0;161.1;0;Not_Canceled
3;0;2;2;0;Room_Type 4;92;8;20;0;0;0;150.3;0;Canceled
3;0;0;3;0;Room_Type 4;184;8;4;0;0;0;137.7;2;Canceled
2;1;0;2;0;Room_Type 7;22;8;30;0;0;0;199.82;1;Not_Canceled
2;0;0;4;0;Room_Type 1;105;9;7;0;0;0;129.6;2;Not_Canceled
1;0;2;1;0;Room_Type 1;1;2;28;0;0;0;60;0;Canceled
1;0;0;3;0;Room_Type 1;63;11;3;0;0;0;73.8;1;Not_Canceled
1;0;0;2;0;Room_Type 1;1;10;2;0;0;0;100;0;Not_Canceled
1;0;2;1;0;Room_Type 1;42;4;30;0;0;0;116.1;0;Canceled
2;0;1;2;0;Room_Type 1;24;5;2;0;0;0;129;1;Not_Canceled
2;0;1;2;0;Room_Type 2;97;10;19;0;0;0;68.79;2;Not_Canceled
2;0;2;2;0;Room_Type 1;161;7;16;0;0;0;87.13;1;Not_Canceled
1;0;2;1;0;Room_Type 1;1;2;28;0;0;0;60;0;Canceled
2;0;0;2;0;Room_Type 1;12;7;19;0;0;0;114;1;Not_Canceled
2;0;0;1;0;Room_Type 1;0;9;9;0;0;0;107.42;0;Not_Canceled
2;0;0;1;0;Room_Type 1;42;1;16;0;0;0;80.3;1;Not_Canceled
2;0;1;2;0;Room_Type 1;21;11;25;0;0;0;104;2;Not_Canceled
1;0;0;2;0;Room_Type 1;181;10;11;0;0;0;120;0;Canceled
2;2;1;1;0;Room_Type 6;76;8;15;0;0;0;207.9;1;Not_Canceled
2;0;0;2;0;Room_Type 4;55;11;22;0;0;0;102.6;1;Not_Canceled
2;0;0;3;0;Room_Type 1;85;9;30;0;0;0;125;0;Not_Canceled
2;1;0;1;0;Room_Type 1;0;7;29;0;0;0;121;2;Not_Canceled
2;2;0;1;0;Room_Type 2;4;12;19;0;0;0;154.5;0;Not_Canceled
2;0;1;3;0;Room_Type 1;22;9;26;0;0;0;119;0;Canceled
3;0;1;2;0;Room_Type 4;117;8;12;0;0;0;155.7;1;Not_Canceled
2;1;2;2;0;Room_Type 1;171;8;6;0;0;0;114.75;2;Canceled
0;2;2;3;0;Room_Type 2;131;6;26;0;0;0;83.83;1;Not_Canceled
1;0;0;1;0;Room_Type 1;8;6;15;1;0;1;40;1;Not_Canceled
3;0;2;0;0;Room_Type 4;1;2;7;0;0;0;130;2;Not_Canceled
2;0;0;3;0;Room_Type 1;314;10;12;0;0;0;75;0;Canceled
2;0;0;3;0;Room_Type 4;39;1;27;0;0;0;69.22;1;Not_Canceled
2;0;0;3;0;Room_Type 1;141;7;14;0;0;0;94.5;1;Not_Canceled
1;0;0;3;1;Room_Type 4;0;1;5;1;0;12;0;2;Not_Canceled
2;1;2;3;0;Room_Type 1;146;7;31;0;0;0;116.45;0;Canceled
2;0;1;4;0;Room_Type 1;70;5;2;0;0;0;80.75;0;Canceled
1;0;1;1;0;Room_Type 1;3;7;4;1;0;3;79;0;Not_Canceled
1;0;1;0;0;Room_Type 1;3;10;19;0;0;0;65;0;Not_Canceled
2;0;0;2;0;Room_Type 1;15;2;17;0;0;0;93;3;Not_Canceled
2;0;2;2;0;Room_Type 1;10;10;7;1;0;1;134.5;4;Not_Canceled
2;0;0;2;0;Room_Type 1;265;6;24;0;0;0;115;1;Canceled
1;0;0;3;0;Room_Type 1;71;6;14;0;0;0;120;0;Not_Canceled
3;0;1;1;0;Room_Type 4;118;8;1;0;0;0;137.7;1;Not_Canceled
2;2;2;3;0;Room_Type 6;125;12;1;0;0;0;132.67;0;Canceled
2;0;2;4;0;Room_Type 1;59;7;12;0;0;0;76.5;0;Canceled
1;0;0;1;0;Room_Type 1;41;9;4;0;0;0;83;0;Not_Canceled
2;0;0;1;0;Room_Type 1;0;6;4;0;0;0;129;1;Not_Canceled
1;0;1;2;0;Room_Type 1;3;2;1;0;0;0;86;1;Not_Canceled
1;0;2;2;0;Room_Type 1;8;12;4;0;0;0;84;2;Not_Canceled
2;0;2;0;0;Room_Type 1;11;10;2;0;0;0;155;0;Canceled
2;0;2;1;0;Room_Type 1;36;7;9;0;0;0;135.9;2;Not_Canceled
2;0;0;2;0;Room_Type 4;81;8;5;0;0;0;131.4;0;Canceled
1;0;0;2;0;Room_Type 1;273;7;17;0;0;0;87;0;Not_Canceled
2;0;1;2;0;Room_Type 1;27;8;22;0;0;0;151;1;Canceled
2;0;0;3;0;Room_Type 4;96;9;13;0;0;0;90.95;0;Not_Canceled
2;0;0;1;0;Room_Type 1;1;8;11;0;0;0;124;0;Not_Canceled
2;0;0;1;0;Room_Type 1;0;9;16;0;0;0;200;0;Not_Canceled
2;0;2;2;0;Room_Type 1;138;7;2;0;0;0;71.67;1;Not_Canceled
1;0;2;2;0;Room_Type 1;64;3;18;0;0;0;93.5;0;Not_Canceled
2;0;1;4;0;Room_Type 1;41;11;2;0;0;0;112;1;Not_Canceled
3;0;0;3;0;Room_Type 4;55;9;20;0;0;0;168.3;0;Canceled
2;0;2;5;0;Room_Type 1;159;7;6;0;0;0;82.19;1;Not_Canceled
2;0;2;3;0;Room_Type 4;76;6;16;0;0;0;145.8;0;Canceled
2;0;0;1;0;Room_Type 1;4;5;14;0;0;0;141;1;Not_Canceled
2;0;1;2;0;Room_Type 1;30;10;16;0;0;0;102;2;Not_Canceled
2;0;0;1;0;Room_Type 1;55;4;6;0;0;0;104;0;Not_Canceled
2;0;1;1;0;Room_Type 4;28;1;18;0;0;0;76.69;0;Not_Canceled
2;0;1;2;0;Room_Type 1;31;9;11;0;0;0;134.1;1;Not_Canceled
2;0;2;3;0;Room_Type 4;119;10;16;0;0;0;129.96;2;Not_Canceled
3;0;1;3;0;Room_Type 1;118;6;27;0;0;0;121.55;2;Not_Canceled
2;0;2;3;0;Room_Type 1;115;8;4;0;0;0;110.7;2;Not_Canceled
2;0;2;3;0;Room_Type 4;72;7;21;0;0;0;122.4;1;Not_Canceled
2;0;0;4;0;Room_Type 1;296;9;21;0;0;0;117;1;Canceled
2;0;1;3;0;Room_Type 1;75;3;17;0;0;0;80;0;Canceled
2;0;0;2;0;Room_Type 1;9;3;29;0;0;0;89;1;Not_Canceled
2;0;1;1;0;Room_Type 1;135;11;5;0;0;0;90;2;Not_Canceled
3;0;1;2;0;Room_Type 4;83;8;8;0;0;0;159.3;2;Not_Canceled
1;0;0;3;0;Room_Type 1;37;10;13;0;0;0;95;0;Not_Canceled
1;0;0;2;0;Room_Type 1;164;10;2;0;0;0;100;0;Not_Canceled
2;0;1;3;0;Room_Type 4;7;12;29;0;0;0;125.8;0;Not_Canceled
2;0;0;1;0;Room_Type 1;105;4;6;0;0;0;75;0;Canceled
2;0;0;4;0;Room_Type 1;46;10;21;0;0;0;94.5;1;Not_Canceled
2;1;1;1;0;Room_Type 1;269;12;31;0;0;0;105.3;0;Not_Canceled
2;0;2;0;0;Room_Type 1;26;10;9;0;0;0;119;1;Canceled
1;0;3;5;0;Room_Type 1;20;2;8;0;0;0;86;1;Canceled
2;0;0;3;0;Room_Type 1;37;10;13;0;0;0;105;0;Not_Canceled
2;0;2;2;0;Room_Type 1;42;3;6;0;0;0;80.76;1;Canceled
2;0;0;2;0;Room_Type 1;310;10;26;0;0;0;96.3;1;Canceled
1;0;0;2;0;Room_Type 1;188;6;15;0;0;0;130;0;Canceled
2;0;1;2;1;Room_Type 1;26;10;3;0;0;0;142;2;Not_Canceled
2;0;0;4;0;Room_Type 1;129;5;10;0;0;0;99.45;0;Not_Canceled
2;0;0;2;0;Room_Type 1;29;10;21;0;0;0;139;2;Not_Canceled
1;0;1;3;0;Room_Type 1;0;5;2;0;0;0;95;0;Not_Canceled
2;0;2;3;0;Room_Type 1;117;6;9;0;0;0;105.26;0;Not_Canceled
2;0;1;1;0;Room_Type 2;54;5;16;0;0;0;118.6;0;Not_Canceled
2;1;0;2;0;Room_Type 1;19;7;27;0;0;0;169;0;Not_Canceled
2;0;0;4;0;Room_Type 1;235;9;13;0;0;0;103.06;1;Canceled
2;0;2;7;0;Room_Type 1;110;5;17;0;0;0;85.75;0;Not_Canceled
2;0;1;0;0;Room_Type 5;0;11;16;0;0;0;0;0;Not_Canceled
2;0;1;2;0;Room_Type 1;10;9;7;0;0;0;102.33;2;Not_Canceled
2;0;0;3;0;Room_Type 1;314;10;12;0;0;0;75;0;Canceled
2;0;0;2;0;Room_Type 1;30;6;2;0;0;0;140;0;Not_Canceled
2;0;1;3;0;Room_Type 1;16;5;30;0;0;0;100.73;1;Not_Canceled
2;0;0;1;0;Room_Type 1;26;6;8;0;0;0;120;0;Not_Canceled
2;0;0;3;0;Room_Type 1;9;2;4;0;0;0;79;0;Canceled
2;0;1;2;0;Room_Type 1;267;9;30;0;0;0;95;0;Canceled
2;0;1;2;0;Room_Type 1;206;10;2;0;0;0;59.07;0;Canceled
2;0;2;4;0;Room_Type 1;123;6;16;0;0;0;116.59;2;Not_Canceled
1;0;0;1;0;Room_Type 1;3;4;21;0;0;0;95;1;Not_Canceled
2;0;1;3;0;Room_Type 1;85;10;6;0;0;0;85;1;Not_Canceled
2;0;2;2;0;Room_Type 1;25;12;10;0;0;0;89.89;2;Not_Canceled
1;0;2;5;0;Room_Type 1;86;3;16;0;0;0;68.85;0;Not_Canceled
2;0;2;3;0;Room_Type 4;112;11;13;0;0;0;100.05;1;Not_Canceled
1;0;2;1;0;Room_Type 1;116;2;28;0;0;0;61;0;Canceled
3;0;2;5;0;Room_Type 1;132;7;6;0;0;0;96.9;0;Not_Canceled
2;0;0;3;0;Room_Type 4;3;8;23;0;0;0;163.67;0;Canceled
2;0;0;2;0;Room_Type 1;150;7;27;0;0;0;94.5;1;Not_Canceled
1;0;1;2;0;Room_Type 1;14;11;18;0;0;0;75;0;Not_Canceled
1;0;1;2;0;Room_Type 1;18;4;15;0;0;0;112.33;0;Canceled
1;0;0;1;0;Room_Type 4;3;11;10;0;0;0;95;0;Canceled
2;0;1;3;0;Room_Type 1;170;8;15;0;0;0;99.45;1;Canceled
3;0;0;3;0;Room_Type 1;109;12;27;0;0;0;92.65;0;Not_Canceled
2;0;2;5;0;Room_Type 4;123;10;21;0;0;0;120.34;0;Not_Canceled
2;0;0;3;0;Room_Type 1;24;9;15;0;0;0;105;0;Not_Canceled
1;0;2;3;0;Room_Type 1;359;10;14;0;0;0;70;0;Not_Canceled
1;0;0;1;0;Room_Type 1;1;1;7;1;0;3;65;0;Not_Canceled
2;0;2;5;0;Room_Type 1;0;12;6;0;0;0;90.1;1;Not_Canceled
2;0;2;5;0;Room_Type 4;78;9;5;0;0;0;149.4;3;Not_Canceled
1;0;0;1;0;Room_Type 1;1;2;2;0;0;0;85;1;Not_Canceled
2;0;2;1;0;Room_Type 1;103;7;18;0;0;0;94.5;0;Canceled
3;0;1;2;0;Room_Type 1;79;4;15;0;0;0;128.7;2;Not_Canceled
1;0;0;2;0;Room_Type 1;103;4;19;0;0;0;115;0;Canceled
2;0;1;3;0;Room_Type 4;21;10;12;0;0;0;75;0;Not_Canceled
2;0;1;0;0;Room_Type 1;10;8;8;0;0;0;139;1;Canceled
1;0;0;2;0;Room_Type 1;192;6;24;0;0;0;95;0;Not_Canceled
2;0;0;1;0;Room_Type 1;0;9;9;0;0;0;124;0;Not_Canceled
2;0;2;3;0;Room_Type 1;87;8;13;0;0;0;76.5;0;Canceled
2;0;1;3;0;Room_Type 4;69;5;30;0;0;0;102.1;1;Not_Canceled
2;0;0;1;0;Room_Type 1;0;6;10;0;0;0;109;0;Not_Canceled
1;0;0;2;0;Room_Type 4;0;10;7;0;0;0;155;2;Not_Canceled
2;2;1;1;0;Room_Type 6;32;12;19;0;0;0;231;0;Canceled
1;0;2;3;0;Room_Type 1;115;2;27;0;0;0;76;0;Not_Canceled
2;0;1;3;0;Room_Type 1;322;5;19;0;0;0;80;0;Canceled
2;0;1;3;0;Room_Type 1;240;10;27;0;0;0;80.75;0;Canceled
1;0;0;1;0;Room_Type 1;3;2;11;0;0;0;67.22;1;Not_Canceled
2;0;1;0;0;Room_Type 1;63;8;22;0;0;0;63.75;0;Not_Canceled
2;0;0;3;0;Room_Type 4;0;9;3;0;0;0;121.33;0;Not_Canceled
1;0;1;1;0;Room_Type 1;96;10;3;0;0;0;108;0;Canceled
2;0;0;4;0;Room_Type 1;10;2;24;0;0;0;93;1;Not_Canceled
1;0;2;0;0;Room_Type 1;0;10;30;0;0;0;150;2;Not_Canceled
2;2;0;2;0;Room_Type 7;11;12;11;0;0;0;0;3;Not_Canceled
2;0;0;5;0;Room_Type 4;41;3;15;0;0;0;73.8;0;Not_Canceled
2;0;0;2;0;Room_Type 1;28;9;16;0;0;0;159;1;Not_Canceled
1;0;0;2;0;Room_Type 5;5;3;16;1;0;2;106;1;Not_Canceled
2;0;0;4;0;Room_Type 1;152;9;30;0;0;0;84.52;0;Canceled
2;0;0;3;0;Room_Type 4;53;4;7;0;0;0;137.7;0;Not_Canceled
1;0;1;0;0;Room_Type 1;4;11;9;1;0;1;65;0;Not_Canceled
3;0;2;5;0;Room_Type 1;1;12;27;0;0;0;86.43;1;Not_Canceled
2;0;0;1;0;Room_Type 1;37;9;2;0;0;0;103.5;2;Not_Canceled
2;0;0;1;0;Room_Type 1;64;9;24;0;0;0;85;0;Not_Canceled
1;0;0;2;0;Room_Type 1;19;9;6;0;0;0;118;1;Not_Canceled
2;0;1;2;0;Room_Type 4;83;12;26;0;0;0;102.6;1;Not_Canceled
2;0;0;3;0;Room_Type 1;304;11;3;0;0;0;89;0;Canceled
2;0;0;2;0;Room_Type 4;80;10;9;0;0;0;136;0;Not_Canceled
2;0;0;2;0;Room_Type 1;265;6;24;0;0;0;115;1;Canceled
2;0;2;1;0;Room_Type 1;30;11;26;0;0;0;73.37;1;Not_Canceled
1;0;0;4;0;Room_Type 1;215;5;4;0;0;0;100.8;2;Canceled
2;0;2;1;0;Room_Type 1;31;6;26;0;0;0;77.47;1;Not_Canceled
2;0;2;0;0;Room_Type 1;4;9;25;0;0;0;160;0;Not_Canceled
1;0;2;0;0;Room_Type 1;6;11;13;0;0;0;0;0;Not_Canceled
3;0;2;3;0;Room_Type 4;66;11;26;0;0;0;90;1;Not_Canceled
2;0;2;3;0;Room_Type 1;224;12;29;0;0;0;82.11;0;Canceled
1;0;2;2;0;Room_Type 1;166;7;24;0;0;0;85.01;0;Canceled
2;0;0;3;0;Room_Type 1;25;10;20;0;0;0;75;0;Not_Canceled
2;0;2;4;0;Room_Type 4;100;5;15;0;0;0;164.9;1;Not_Canceled
1;0;2;5;0;Room_Type 4;5;10;11;0;0;0;110;0;Not_Canceled
2;1;0;2;0;Room_Type 1;179;8;31;0;0;0;111.6;0;Canceled
2;0;0;0;0;Room_Type 2;166;4;21;0;0;0;0;2;Not_Canceled
1;0;2;4;0;Room_Type 1;37;3;31;0;0;0;107.1;0;Canceled
1;0;2;1;0;Room_Type 1;1;2;28;0;0;0;60;0;Canceled
2;0;1;3;0;Room_Type 1;156;7;7;0;0;0;100.63;0;Canceled
2;0;1;3;0;Room_Type 4;28;10;6;0;0;0;205;0;Canceled
2;1;1;1;0;Room_Type 1;11;5;2;0;0;0;159;0;Canceled
2;0;2;2;0;Room_Type 1;56;9;25;0;0;0;185;0;Not_Canceled
1;0;0;2;0;Room_Type 1;86;9;24;0;0;0;87.5;0;Not_Canceled
2;0;0;1;0;Room_Type 1;0;8;6;0;0;0;90;0;Not_Canceled
2;0;1;5;0;Room_Type 4;60;9;5;0;0;0;132.45;1;Canceled
2;0;0;2;0;Room_Type 1;122;4;15;0;0;0;85;0;Not_Canceled
2;0;1;2;0;Room_Type 1;54;3;18;0;0;0;99;1;Not_Canceled
2;0;2;1;0;Room_Type 1;8;3;26;0;0;0;144.33;0;Canceled
2;0;0;4;0;Room_Type 6;22;4;26;0;0;0;156.7;2;Not_Canceled
2;0;1;0;0;Room_Type 1;1;4;18;0;0;0;111;0;Not_Canceled
2;0;0;3;0;Room_Type 1;72;4;14;0;0;0;105.3;3;Not_Canceled
2;0;0;2;0;Room_Type 4;36;11;11;0;0;0;149;3;Not_Canceled
2;0;1;1;1;Room_Type 1;220;8;15;0;0;0;99;1;Not_Canceled
2;1;2;5;0;Room_Type 4;186;8;3;0;0;0;112.2;1;Canceled
1;0;0;3;0;Room_Type 1;71;6;14;0;0;0;120;0;Not_Canceled
2;0;1;3;0;Room_Type 1;50;3;28;0;0;0;85.85;0;Not_Canceled
2;0;2;2;0;Room_Type 1;30;11;26;0;0;0;74.8;3;Not_Canceled
1;0;0;2;0;Room_Type 1;0;2;2;1;1;2;65;0;Not_Canceled
2;0;1;2;0;Room_Type 2;161;3;25;0;0;0;130;0;Canceled
2;1;2;1;0;Room_Type 1;28;4;17;0;0;0;115.03;1;Canceled
2;0;1;0;0;Room_Type 1;142;7;4;0;0;0;96.3;1;Not_Canceled
2;0;1;3;0;Room_Type 1;60;10;12;0;0;0;65;1;Not_Canceled
2;0;1;2;0;Room_Type 4;21;10;23;0;0;0;151.33;1;Not_Canceled
2;0;2;0;0;Room_Type 1;3;12;4;0;0;0;89;0;Not_Canceled
2;0;2;1;0;Room_Type 1;19;12;5;1;1;0;69;0;Not_Canceled
2;1;2;5;0;Room_Type 1;75;7;23;0;0;0;123.3;0;Canceled
2;0;1;4;0;Room_Type 1;252;12;28;0;0;0;81.43;2;Not_Canceled
2;0;2;4;0;Room_Type 4;54;10;30;0;0;0;111;1;Canceled
2;1;0;1;0;Room_Type 1;1;2;12;0;0;0;109;1;Not_Canceled
2;0;0;1;0;Room_Type 2;5;12;19;0;0;0;77.25;2;Not_Canceled
2;0;0;2;0;Room_Type 4;7;4;7;0;0;0;116;1;Not_Canceled
2;0;1;2;0;Room_Type 1;139;7;25;0;0;0;77.03;1;Not_Canceled
2;0;2;1;0;Room_Type 1;1;1;2;0;0;0;74.93;0;Not_Canceled
2;0;2;2;0;Room_Type 1;31;11;13;0;0;0;88.4;1;Not_Canceled
2;0;0;3;0;Room_Type 1;37;10;13;0;0;0;105;0;Not_Canceled
3;0;2;3;0;Room_Type 1;21;8;19;0;0;0;194.8;0;Not_Canceled
2;0;1;3;0;Room_Type 4;58;9;8;0;0;0;90.95;1;Not_Canceled
2;1;0;1;0;Room_Type 7;121;8;31;0;0;0;0;3;Not_Canceled
2;0;1;2;0;Room_Type 4;185;12;16;0;0;0;103.5;0;Not_Canceled
1;0;0;1;0;Room_Type 5;6;11;16;0;0;0;120;0;Not_Canceled
2;0;1;5;0;Room_Type 1;195;9;7;0;0;0;89.25;1;Not_Canceled
